feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 6, 9, 11, 12, 18, 19, 23, 32, 34, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74456887 0.88118701],0.8128779395296752,"('0', '6', '9', '11', '12', '18', '19', '23', '32', '34', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.2939102088741184,0.06830907054871221,0.0683090705487122
"(0, 9, 11, 12, 18, 19, 23, 32, 34, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74389698 0.88006719],0.8119820828667412,"('0', '9', '11', '12', '18', '19', '23', '32', '34', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.2929465688450231,0.06808510638297877,0.06808510638297877
"(0, 11, 12, 18, 19, 23, 32, 34, 42, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74154535 0.87984323],0.8106942889137738,"('0', '11', '12', '18', '19', '23', '32', '34', '42', '44', '46', '47', '48', '49', '52', '56', '58')",0.29752385898322653,0.06914893617021278,0.06914893617021278
"(0, 11, 12, 18, 19, 23, 32, 34, 44, 46, 47, 48, 49, 52, 56, 58)",[0.74087346 0.87782755],0.8093505039193729,"('0', '11', '12', '18', '19', '23', '32', '34', '44', '46', '47', '48', '49', '52', '56', '58')",0.29463293889593983,0.06847704367301227,0.06847704367301227
"(0, 11, 12, 18, 19, 23, 32, 34, 44, 46, 47, 48, 49, 56, 58)",[0.73773796 0.87793953],0.8078387458006719,"('0', '11', '12', '18', '19', '23', '32', '34', '44', '46', '47', '48', '49', '56', '58')",0.30161932910688194,0.07010078387458002,0.07010078387458
"(0, 11, 18, 19, 23, 32, 34, 44, 46, 47, 48, 49, 56, 58)",[0.73617021 0.87760358],0.8068868980963046,"('0', '11', '18', '19', '23', '32', '34', '44', '46', '47', '48', '49', '56', '58')",0.30426933918689447,0.07071668533034708,0.07071668533034708
"(0, 11, 18, 23, 32, 34, 44, 46, 47, 48, 49, 56, 58)",[0.737514   0.87278835],0.8051511758118701,"('0', '11', '18', '23', '32', '34', '44', '46', '47', '48', '49', '56', '58')",0.29101928878683203,0.06763717805151176,0.06763717805151176
"(0, 11, 18, 23, 32, 34, 46, 47, 48, 49, 56, 58)",[0.7356103  0.87088466],0.8032474804031355,"('0', '11', '18', '23', '32', '34', '46', '47', '48', '49', '56', '58')",0.29101928878683203,0.06763717805151176,0.06763717805151176
"(0, 11, 18, 23, 34, 46, 47, 48, 49, 56, 58)",[0.73538634 0.8675252 ],0.8014557670772675,"('0', '11', '18', '23', '34', '46', '47', '48', '49', '56', '58')",0.2842738085831638,0.0660694288913774,0.0660694288913774
"(0, 11, 18, 23, 34, 46, 47, 48, 49, 56)",[0.73269877 0.8643897 ],0.7985442329227325,"('0', '11', '18', '23', '34', '46', '47', '48', '49', '56')",0.28331016855406826,0.0658454647256439,0.0658454647256439
